Indeks produktu;Nazwa;Cena;Kategoria;Opis;Adresy URL zdjęcia (x,y,z...)
607;VENOM 2: Carnage / napisy;"
        						26,90 zł        					";Łódź Helios;Czas trwania: 97 min.Od lat: 13Produkcja: USA [2021], Premiera: 15.10.2021 (Polska)<br><br>Reżyseria:<br>Andy Serkis<br><br>Scenariusz:<br>Kelly Marcel<br><br>Obsada:<br>Tom Hardy, Michelle Williams, Woody Harrelson<br><br>Opis:<br>Venom to jedna z najważniejszych, najbardziej złożonych postaci Marvela. Opowiada o dziennikarzu Eddie'm Brocku (Tom Hardy), którego ciało w wyniku eksperymentu scaliło się z obcą formą życia - Venomem. W drugiej części poznamy Carnage’a (Woody Harrelson). Jest to jeden z najbardziej znanych czarnych charakterów Marvela. Reżyserem produkcji jest Andy Serkis.;https://ftmp.helios.pl/Get/file/mvpstr/20788/1633518522,https://ftmp.helios.pl/Get/file/mvpic/102807/1625656746,https://ftmp.helios.pl/Get/file/mvpic/102808/1625656978,https://ftmp.helios.pl/Get/file/mvpic/102809/1625656850,https://ftmp.helios.pl/Get/file/mvpic/104876/1633609152,https://ftmp.helios.pl/Get/file/mvpic/104879/1633609305
608;VENOM 2: Carnage / dubbing;"
        						26,90 zł        					";Łódź Helios;Czas trwania: 97 min.Od lat: 13Produkcja: USA [2021], Premiera: 15.10.2021 (Polska)<br><br>Reżyseria:<br>Andy Serkis<br><br>Scenariusz:<br>Kelly Marcel<br><br>Obsada:<br>Tom Hardy, Michelle Williams, Woody Harrelson<br><br>Opis:<br>Venom to jedna z najważniejszych, najbardziej złożonych postaci Marvela. Opowiada o dziennikarzu Eddie'm Brocku (Tom Hardy), którego ciało w wyniku eksperymentu scaliło się z obcą formą życia - Venomem. W drugiej części poznamy Carnage’a (Woody Harrelson). Jest to jeden z najbardziej znanych czarnych charakterów Marvela. Reżyserem produkcji jest Andy Serkis.;https://ftmp.helios.pl/Get/file/mvpstr/21326/1633518540,https://ftmp.helios.pl/Get/file/mvpic/103686/1629450808,https://ftmp.helios.pl/Get/file/mvpic/103687/1629450808,https://ftmp.helios.pl/Get/file/mvpic/103688/1629450808,https://ftmp.helios.pl/Get/file/mvpic/104877/1633609173,https://ftmp.helios.pl/Get/file/mvpic/104878/1633609281
609;SPENCER / napisy;"
        						26,90 zł        					";Łódź Helios;Czas trwania: 111 min.Od lat: 15Produkcja: Niemcy / Wielka Brytania / Chile [2021], Premiera: 05.11.2021 (Polska)<br><br>Reżyseria:<br>Pablo Larraín<br><br>Scenariusz:<br>Steven Knight<br><br>Obsada:<br>Kristen Stewart, Sally Hawkins, Sean Harris<br><br>Opis:<br>Małżeństwo Księżnej Diany i Księcia Karola już od długiego czasu ma się źle. Plotki o rozwodzie nie ustają. Rodzina królewska spędza święta Bożego Narodzenia w Rezydencji Królewskiej w Sandringham. Wszyscy ucztują, strzelają i polują. Diana zna te zwyczaje, lecz w tym roku wszystko przejdzie gruntowne zmiany. Spencer przedstawia, co mogło się zdarzyć podczas tych kilku pamiętnych dni.;https://ftmp.helios.pl/Get/file/mvpstr/21565/1631632013,https://ftmp.helios.pl/Get/file/mvpic/105412/1635757964,https://ftmp.helios.pl/Get/file/mvpic/105413/1635757974,https://ftmp.helios.pl/Get/file/mvpic/105414/1635757985,https://ftmp.helios.pl/Get/file/mvpic/105415/1635757995,https://ftmp.helios.pl/Get/file/mvpic/105416/1635758005,https://ftmp.helios.pl/Get/file/mvpic/105417/1635758045,https://ftmp.helios.pl/Get/file/mvpic/105418/1635758067
610;WSZYSTKIE NASZE STRACHY;"
        						26,90 zł        					";Łódź Helios;Czas trwania: 93 min.Od lat: 15Produkcja: Polska [2021], Premiera: 05.11.2021 (Polska)<br><br>Reżyseria:<br>Łukasz Ronduda, Łukasz Gutt<br><br>Scenariusz:<br>Łukasz Ronduda, Michał Oleszczyk, Katarzyna Sarnowska<br><br>Obsada:<br>Dawid Ogrodnik, Maria Maj, Andrzej Chyra<br><br>Opis:<br>Daniel (Dawid Ogrodnik) jest artystą, katolikiem i aktywistą. Domy w rodzinnej miejscowości ozdobione są jego imponującymi malowidłami, rzeźby trafiają na cenione wystawy w Warszawie, a instalacje w rodzaju podświetlonej i pozdrawiającej głosami mieszkańców kapliczki służą lokalnej wspólnocie. Jego znakiem rozpoznawczym jest bluza ozdobiona tęczowymi elementami. Jako głęboko wierzący katolik, Daniel angażuje się w sprawy duchowe. Mężczyzna uważa, że kościół nie powinien być miejscem wykluczenia a w jego wspólnocie jest miejsce dla każdego bez względu na światopogląd i osobiste wybory. W wyniku dramatycznych wydarzeń Daniel decyduje się na wzięcie udziału w odważnej walce w obronie swoich idei i postanawia rozprawić się z homofobią mieszkańców rodzinnej miejscowości.;https://ftmp.helios.pl/Get/file/mvpstr/22224/1635329972,https://ftmp.helios.pl/Get/file/mvpic/105370/1635329972,https://ftmp.helios.pl/Get/file/mvpic/105371/1635329972,https://ftmp.helios.pl/Get/file/mvpic/105372/1635329972,https://ftmp.helios.pl/Get/file/mvpic/105373/1635329972,https://ftmp.helios.pl/Get/file/mvpic/105374/1635329972,https://ftmp.helios.pl/Get/file/mvpic/105375/1635329972
611;FURIOZA;"
        						26,90 zł        					";Łódź Helios;Czas trwania: 139 min.Od lat: 15Produkcja: Polska [2021], Premiera: 22.10.2021 (Polska)<br><br>Reżyseria:<br>Cyprian T. Olencki<br><br>Scenariusz:<br>-<br><br>Obsada:<br>Mateusz Damięcki, Weronika Książkiewicz, Mateusz Banasiuk<br><br>Opis:<br>„Furioza” to inspirowany prawdziwymi wydarzeniami film, który pokazuje świat, o którym większość z nas nie ma pojęcia. Świat kibiców – ultrasów, chuliganów i kobiet, które są z nimi w związkach. Scenariusz filmu powstawał kilka lat i oparty jest na prawdziwych relacjach gangsterów, dziennikarzy i agentów Centralnego Biura Śledczego Policji.Czym jest dla nich honor? Co się dzieje z tymi, którzy łamią zasady? Ile warta jest lojalność? Jak daleko można się posunąć dla czystej adrenaliny? Za co kochają ich dziewczyny? Czego w takiej grupie szuka jeden z głównych bohaterów filmu, będący na co dzień lekarzem (w tej roli Mateusz Banasiuk)? Jak potoczy się historia Dzikiej (Weronika Książkiewicz), która choć zna zasady, spróbuje rozbić układ, w którym się wychowała? Jaką cenę za bycie w Furiozie zapłaci Golden (Mateusz Damięcki)?;https://ftmp.helios.pl/Get/file/mvpstr/18695/1630573466,https://ftmp.helios.pl/Get/file/mvpic/99139/1590736880,https://ftmp.helios.pl/Get/file/mvpic/99140/1590736890,https://ftmp.helios.pl/Get/file/mvpic/99141/1590736904,https://ftmp.helios.pl/Get/file/mvpic/99142/1590736920,https://ftmp.helios.pl/Get/file/mvpic/99143/1590736932,https://ftmp.helios.pl/Get/file/mvpic/99144/1590736945,https://ftmp.helios.pl/Get/file/mvpic/99145/1590736957,https://ftmp.helios.pl/Get/file/mvpic/99146/1590736968,https://ftmp.helios.pl/Get/file/mvpic/99147/1590736979,https://ftmp.helios.pl/Get/file/mvpic/99148/1590736990
612;RODZINA ADDAMSÓW 2 / familijny / od 7 lat / dubbing;"
        						26,90 zł        					";Łódź Helios;Czas trwania: 93 min.Od lat: 7Produkcja: USA/Wlk. Brytania/Kanada [2021], Premiera: 22.10.2021 (Polska)<br><br>Reżyseria:<br>Greg Tiernan, Conrad Vernon, Laura Brousseau, Kevin Pavlovic<br><br>Scenariusz:<br>Dan Hernandez, Benji Samit<br><br>Obsada:<br>-<br><br>Opis:<br>U Addamsów daje o sobie znać konflikt pokoleń. Etap buntu nie omija dorastających Wednesday i Pugsleya. Choć Addamsowie niekoniecznie wpisują się w model tradycyjnej rodziny, nawet Morticię martwi, że potomkowie po raz kolejny nie stawiają się na kolacji. Jak na powrót wzniecić ogień w rodzinnym ognisku i podtrzymać więzy? Gomez wpada na genialny pomysł – wspólne wakacje i podróż nawiedzonym kamperem przez całą Amerykę! Nie będzie to jednak zwykła wycieczka krajoznawcza, gdyż na Addamsów czeka ogrom okropnie obłędnych przygód, które sprawią, że włosy staną dęba na głowie nawet Kuzynowi Coś.;https://ftmp.helios.pl/Get/file/mvpstr/20800/1633518226,https://ftmp.helios.pl/Get/file/mvpic/102881/1625668983,https://ftmp.helios.pl/Get/file/mvpic/102882/1625669023,https://ftmp.helios.pl/Get/file/mvpic/104926/1633609532,https://ftmp.helios.pl/Get/file/mvpic/104927/1633609543,https://ftmp.helios.pl/Get/file/mvpic/104928/1633609553
613;AINBO - Strażniczka Amazonii / familijny / od 6 lat / dubbing;"
        						26,90 zł        					";Łódź Helios;Czas trwania: 85 min.Od lat: 6Produkcja: Peru/Holandia [2021], Premiera: 15.10.2021 (Polska)<br><br>Reżyseria:<br>Richard Claus, Jose Zelada<br><br>Scenariusz:<br>Richard Claus, Brian Cleveland, Jason Cleveland, Larry Wilson<br><br>Obsada:<br>Marek Hucz, Jan Jurkowski, Lila Sikorska, Aleksandra Kowalicka, Tomasz Borkowski<br><br>Opis:<br>Ainbo dorasta w małej wiosce ukrytej w prastarej części amazońskiej dżungli. Pewnego dnia ze zdumieniem odkrywa, że raj, w którym żyje, jest zagrożony, a jej plemię to bynajmniej nie jedyni ludzie na świecie. Wkrótce Ainbo będzie musiała bronić swego ludu przed chciwością, zniszczeniem i sługami podstępnego władcy ciemności. Kierowana przez ducha  zmarłej mamy, mająca za towarzyszy oswojone zwierzęta – pancernika i tapira-obżartucha, Ainbo zrobi wszystko, żeby uratować swych ludzi i ocalić dziewiczą przyrodę Amazonii. Nieoceniona okaże się szczypta magii, pomoc oddanych przyjaciół oraz wsparcie przedwiecznego żółwia Motelo Mama.;https://ftmp.helios.pl/Get/file/mvpstr/21752/1633528695,https://ftmp.helios.pl/Get/file/mvpic/104868/1633529047,https://ftmp.helios.pl/Get/file/mvpic/104869/1633529072,https://ftmp.helios.pl/Get/file/mvpic/104870/1633529087,https://ftmp.helios.pl/Get/file/mvpic/104871/1633529110,https://ftmp.helios.pl/Get/file/mvpic/104872/1633529126,https://ftmp.helios.pl/Get/file/mvpic/104873/1633529154,https://ftmp.helios.pl/Get/file/mvpic/104874/1633529192
614;BO WE MNIE JEST SEKS;"
        						26,90 zł        					";Łódź Helios;Czas trwania: 105 min.Od lat: 15Produkcja: Polska [2021], Premiera: 19.11.2021 (Polska)<br><br>Reżyseria:<br>Katarzyna Klimkiewicz<br><br>Scenariusz:<br>Patrycja Mnich, Katarzyna Klimkiewicz<br><br>Obsada:<br>Maria Dębska, Krzysztof Zalewski, Leszek Lichota<br><br>Opis:<br>Rok 1962, Kalina Jędrusik ma łatkę skandalistki. Z mężem Stanisławem Dygatem prowadzą otwarty dom. Ich częstymi gośćmi są Jeremi Przybora, Tadeusz Konwicki, Kazimierz Kutz, Barbara Krafftówna oraz Lucek, młody kochanek Kaliny. Artystka na scenie gorszy kobiety, oczarowuje mężczyzn. Tymczasem jej nowy przełożony pragnie gorącego romansu. Wykorzystując władzę, stawką za odrzucenie czyni jej karierę. Czy uda mu się złamać kobietę, która uwielbia niezależność, ale nie potrafi żyć bez występów?;https://ftmp.helios.pl/Get/file/mvpstr/20804/1629816565,https://ftmp.helios.pl/Get/file/mvpic/102905/1625674077,https://ftmp.helios.pl/Get/file/mvpic/102906/1625674088,https://ftmp.helios.pl/Get/file/mvpic/103893/1629816485,https://ftmp.helios.pl/Get/file/mvpic/103894/1629816501,https://ftmp.helios.pl/Get/file/mvpic/103895/1629816516,https://ftmp.helios.pl/Get/file/mvpic/103896/1629816537
615;POGROMCY DUCHÓW. Dziedzictwo / dubbing;"
        						26,90 zł        					";Łódź Helios;Czas trwania: 117 min.Od lat: 13Produkcja: Kanada/USA [2021], Premiera: 19.11.2021 (Polska)<br><br>Reżyseria:<br>Jason Reitman<br><br>Scenariusz:<br>Gil Kenan, Jason Reitman<br><br>Obsada:<br>Mckenna Grace, Carrie Coon, Finn Wolfhard<br><br>Opis:<br>Film w reżyserii Jasona Reitmana, wyprodukowany przez  Ivana Reitmana. Kolejny rozdział oryginalnego uniwersum Ghostbusters. Samotna matka i jej dwoje dzieci przybywają do małego miasteczka, gdzie odkrywają tajemnicze połączenie z oryginalnymi pogromcami duchów oraz sekretny spadek, który pozostawił im dziadek.;https://ftmp.helios.pl/Get/file/mvpstr/22388/1636461143,https://ftmp.helios.pl/Get/file/mvpic/105810/1636461143,https://ftmp.helios.pl/Get/file/mvpic/105811/1636461143,https://ftmp.helios.pl/Get/file/mvpic/105812/1636461143,https://ftmp.helios.pl/Get/file/mvpic/105813/1636461143,https://ftmp.helios.pl/Get/file/mvpic/105814/1636461143,https://ftmp.helios.pl/Get/file/mvpic/105815/1636461143,https://ftmp.helios.pl/Get/file/mvpic/105816/1636461143,https://ftmp.helios.pl/Get/file/mvpic/105817/1636461143
616;POGROMCY DUCHÓW. Dziedzictwo / napisy;"
        						26,90 zł        					";Łódź Helios;Czas trwania: 117 min.Od lat: 13Produkcja: Kanada/USA [2021], Premiera: 19.11.2021 (Polska)<br><br>Reżyseria:<br>Jason Reitman<br><br>Scenariusz:<br>Gil Kenan, Jason Reitman<br><br>Obsada:<br>Mckenna Grace, Carrie Coon, Finn Wolfhard<br><br>Opis:<br>Film w reżyserii Jasona Reitmana, wyprodukowany przez  Ivana Reitmana. Kolejny rozdział oryginalnego uniwersum Ghostbusters. Samotna matka i jej dwoje dzieci przybywają do małego miasteczka, gdzie odkrywają tajemnicze połączenie z oryginalnymi pogromcami duchów oraz sekretny spadek, który pozostawił im dziadek.;https://ftmp.helios.pl/Get/file/mvpstr/20805/1634286987,https://ftmp.helios.pl/Get/file/mvpic/102907/1625675341,https://ftmp.helios.pl/Get/file/mvpic/102908/1635760984,https://ftmp.helios.pl/Get/file/mvpic/102909/1635761015,https://ftmp.helios.pl/Get/file/mvpic/102910/1625675404,https://ftmp.helios.pl/Get/file/mvpic/102911/1636119976,https://ftmp.helios.pl/Get/file/mvpic/102912/1625675536,https://ftmp.helios.pl/Get/file/mvpic/105523/1635761165,https://ftmp.helios.pl/Get/file/mvpic/105732/1636120083
617;WILK, LEW i JA / familijny / od 7 lat / dubbing;"
        						26,90 zł        					";Łódź Helios;Czas trwania: 99 min.Od lat: 7Produkcja: Francja [2021], Premiera: 19.11.2021 (Polska)<br><br>Reżyseria:<br>Gilles de Maistre<br><br>Scenariusz:<br>Gilles de Maistre<br><br>Obsada:<br>Graham Greene, Mylene Dinh-Robic, Charlie Carrick<br><br>Opis:<br>Alma postanawia wrócić do krainy swojego dzieciństwa – jest to otoczony pięknym lasem stary dom położony na malowniczej wyspie pośrodku jeziora w dzikich ostępach Kanady. Kiedy była mała, wychowywała się tu ze swoim dziadkiem, który uczył ją o przyrodzie i życiu w zgodzie z naturą. Wkrótce dziewczyna natrafia na dwójkę niezwykłych nieznajomych – małego wilczka i urocze lwiątko. Pierwszy ze zwierzaków to szczeniak zaprzyjaźnionej z dziadkiem Almy wilczycy, a drugi to cudem uratowane z katastrofy lotniczej zwierzątko przeznaczone na cyrkową arenę. Stworzenia stają się nierozłączne i zachowują jak rodzeństwo. Alma zabiera je do domu i zostaje ich opiekunką, patrząc jak z każdym dniem się oswajają i coraz lepiej sobie radzą z otaczającym światem. Okazuje się jednak, że zwierzaki są poszukiwane i na trop Almy wpadają leśni strażnicy. Czy dziewczyna będzie mogła liczyć na pomoc swoich najbliższych? Czu uda się ocalić niezwykłą przyjaźń i nie dopuścić do rozłąki troskliwej opiekunki i jej podopiecznych? To początek największej przygody ich życia!;https://ftmp.helios.pl/Get/file/mvpstr/22142/1635165470,https://ftmp.helios.pl/Get/file/mvpic/105140/1634551584,https://ftmp.helios.pl/Get/file/mvpic/105141/1634551615,https://ftmp.helios.pl/Get/file/mvpic/105142/1634551628,https://ftmp.helios.pl/Get/file/mvpic/105143/1634551650,https://ftmp.helios.pl/Get/file/mvpic/105144/1634551714,https://ftmp.helios.pl/Get/file/mvpic/105145/1634551729,https://ftmp.helios.pl/Get/file/mvpic/105146/1634551745,https://ftmp.helios.pl/Get/file/mvpic/105147/1634551969
618;GWIAZDKA KLARY MUU / familijny / b.o. / dubbing;"
        						26,90 zł        					";Łódź Helios;Czas trwania: 68 min.Od lat: b.o.Produkcja: Norwegia [2020], Premiera: 19.11.2021 (Polska)<br><br>Reżyseria:<br>Will Ashurst<br><br>Scenariusz:<br>Ole Christian Solbakken<br><br>Obsada:<br>-<br><br>Opis:<br>Niezwykle podekscytowana Klara po raz pierwszy spędzi Gwiazdkę ze swoim tatą na Krowim Wzgórzu. Kiedy przybywa na farmę, okazuje się, że kompletnie nic nie jest jeszcze gotowe! Przed domem brakuje choinki, a bombki i lampki kurzą się w kartonach. Do tego pech sprawia, że tata Klary zostaje pilnie wezwany do odśnieżania domu sąsiadki, a odcięta droga uniemożliwia mu powrót. Co pocznie Klara? Do Świąt zostało już tak niewiele czasu! Może z pomocą zuchwałego bożonarodzeniowego skrzata uda się stworzyć na Krowim Wzgórzu świąteczną atmosferę?„Gwiazdka Klary Muu” to świąteczna kontynuacja uwielbianej animacji „Klara Muu!”. Mała krówka z pomocą przyjaciół zrozumie, że Święta to przecież nie tylko prezenty, ważniejsze od pozorów i dekoracji jest po prostu bycie razem.;https://ftmp.helios.pl/Get/file/mvpstr/21340/1635165167,https://ftmp.helios.pl/Get/file/mvpic/103797/1629465752,https://ftmp.helios.pl/Get/file/mvpic/103798/1629465766,https://ftmp.helios.pl/Get/file/mvpic/103799/1629465785,https://ftmp.helios.pl/Get/file/mvpic/103800/1629465806,https://ftmp.helios.pl/Get/file/mvpic/105715/1636119660,https://ftmp.helios.pl/Get/file/mvpic/105716/1636119669
619;KURIER FRANCUSKI Z LIBERTY, KANSAS EVENING SUN / napisy;"
        						26,90 zł        					";Łódź Helios;"Czas trwania: 108 min.Od lat: 15Produkcja: Niemcy/USA [2021], Premiera: 19.11.2021 (Polska)<br><br>Reżyseria:<br>Wes Anderson<br><br>Scenariusz:<br>Wes Anderson<br><br>Obsada:<br>Elisabeth Moss, Timothee Chalamet, Saoirse Ronan<br><br>Opis:<br>Film jest opisywany jako list miłosny do dziennikarzy umieszczony w placówce amerykańskiej gazety w fikcyjnym XX-wiecznym francuskim mieście, w którym powstaje zbiór opowiadań opublikowanych w tytułowym magazynie ""The French Dispatch"".";https://ftmp.helios.pl/Get/file/mvpstr/21359/1633518314,https://ftmp.helios.pl/Get/file/mvpic/103923/1629832146,https://ftmp.helios.pl/Get/file/mvpic/103924/1629832161,https://ftmp.helios.pl/Get/file/mvpic/103925/1629832394,https://ftmp.helios.pl/Get/file/mvpic/103926/1629832204,https://ftmp.helios.pl/Get/file/mvpic/103927/1629832217,https://ftmp.helios.pl/Get/file/mvpic/103928/1629832232,https://ftmp.helios.pl/Get/file/mvpic/103929/1629832257,https://ftmp.helios.pl/Get/file/mvpic/103930/1629832278,https://ftmp.helios.pl/Get/file/mvpic/103931/1629832371,https://ftmp.helios.pl/Get/file/mvpic/103932/1629832467
620;CLIFFORD. Wielki czerwony pies / familijny / od 6 lat / dubbing;"
        						26,90 zł        					";Łódź Helios;Czas trwania: 96 min.Od lat: 6Produkcja: USA/Kanada/Wlk. Brytania [2021], Premiera: 03.12.2021 (Polska)<br><br>Reżyseria:<br>Walt Becker<br><br>Scenariusz:<br>David Ronn, Jay Scherick, Blaise Hemingway<br><br>Obsada:<br>Darby Camp, Jack Whitehall, Izaac Wang<br><br>Opis:<br>Ośmioletnia dziewczynka, Emily Elizabeth marzy o tym, aby jej maleńki, czerwony szczeniak urósł i był silny, nie spodziewa się jednak, że budząc się pewnego ranka znajdzie wielkiego psa w swoim małym mieszkaniu w Nowym Jorku. Emily za wszelką cenę chce, aby ukochany zwierzak został z nią. Postanawia znaleźć czarodzieja, który, przywróci Clifforda do normalnego rozmiaru. Na poszukiwania udaje się ze swoim wujem Caseyem i szkolnym kolegą Owenem. Clifford wzbudza powszechne zaciekawienie. Przyciąga również uwagę złego naukowca, który chce aby Clifford został jego psem.;https://ftmp.helios.pl/Get/file/mvpstr/21353/1636111146,https://ftmp.helios.pl/Get/file/mvpic/103873/1629798230,https://ftmp.helios.pl/Get/file/mvpic/103874/1629798267,https://ftmp.helios.pl/Get/file/mvpic/103875/1629798288,https://ftmp.helios.pl/Get/file/mvpic/103876/1629798305,https://ftmp.helios.pl/Get/file/mvpic/103877/1629798320,https://ftmp.helios.pl/Get/file/mvpic/103878/1629798341,https://ftmp.helios.pl/Get/file/mvpic/103880/1629798403
621;KOMEDIANCI-DEBIUTANCI / napisy;"
        						26,90 zł        					";Łódź Helios;"Czas trwania: 105 min.Od lat: 16Produkcja: Francja [2020], Premiera: 08.10.2021 (Polska)<br><br>Reżyseria:<br>Emmanuel Courcol<br><br>Scenariusz:<br>Emmanuel Courcol, Thierry de Carbonnières<br><br>Obsada:<br>Kad Merad, David Ayala, Lamine Cissokho<br><br>Opis:<br>Zagraliby w stand-upie lub komedii. Etienne, aktor prowadzący warsztat teatralny w więzieniu, proponuję wystawić słynną sztukę Samuela Becketta ""Czekając na Godota"". Początkowo niechętna grupa kilku skazanych, z czasem angażuje się w próby poważnego przedsięwzięcia. Jest jednocześnie głośno, wesoło i filozoficznie. Wspólne wycieczki poza areszt zbliżają mężczyzn. Między reżyserem i aktorami rodzi się specyficzna więź. Jej zwieńczenie nastąpi podczas premiery w Paryżu.";https://ftmp.helios.pl/Get/file/mvpstr/21835/1634033330,https://ftmp.helios.pl/Get/file/mvpic/105056/1634033815,https://ftmp.helios.pl/Get/file/mvpic/105057/1634033849,https://ftmp.helios.pl/Get/file/mvpic/105058/1634033859,https://ftmp.helios.pl/Get/file/mvpic/105059/1634033878,https://ftmp.helios.pl/Get/file/mvpic/105060/1634033900
622;ANDREA BOCELLI: One night in Central Park;"
        						26,90 zł        					";Łódź Helios;"Czas trwania: 80 min.Od lat: b.o.Produkcja: USA [2011], Premiera: 24.11.2021 (Polska)<br><br>Reżyseria:<br>Westminster Chour College of Rider University, Joe Miller; Music director: Allan Gilbert<br><br>Scenariusz:<br>-<br><br>Obsada:<br>-<br><br>Opis:<br>„One night in Central Park” to koncert w wykonaniu Andrea Bocelliego, który odbył się w sercu Nowego Jorku i zgromadził publiczność liczącą ponad 70 tysięcy osób. Wydarzenie miało wyjątkowy charakter, a wybór miejsca był nieprzypadkowy – miasto wywarło ogromny wpływ na ścieżkę kariery artysty.Już 24 listopada o godzinie 18:00* w kinach Helios emocje związane z koncertem czekają na miłośników najbardziej uwielbianego tenora świata. Po raz pierwszy w historii, podczas jednego występu, Bocelli zaprezentował cały przekrój swojej twórczości, prezentując zarówno popowy jak i klasyczny repertuar. Do udziału w wydarzeniu artysta zaprosił jedną z najstarszych światowych orkiestr - Orkiestrę Filharmonii Nowojorskiej, pod dyrekcją Alana Gilberta, oraz wspaniałych gości, a wśród nich m.in: Celine Dion, Tony Bennett, Bryn Terfel, Chris Botti, David Foster.Dla prawdziwych fanów Andrea mamy wspaniałe wieści: 19 sierpnia 2022 r. artysta wystąpi na Stadionie Narodowym w Warszawie. To będzie jeden z największych koncertów Andrei Bocellego w Polsce. Zachęcamy do wzięcia udziału w wydarzeniu, bilety do kupienia na www.biletserwis.pl.*Wyjątkami są:- kino w Tomaszowie Mazowieckim, gdzie seans odbędzie się 24 listopada o godzinie 17:00,- kino w Radomiu, gdzie seans odbędzie się 1 grudnia o godzinie 18:00.Cennik koncertowy:- Cena ponad 7 dni przed seansem: 25,90 zł- Cena 1-7 dni przed seansem: 29,90 zł- Cena w dniu seansu: 32,90 zł";https://ftmp.helios.pl/Get/file/mvpstr/21826/1635147351
623;ŻUŻEL;"
        						26,90 zł        					";Łódź Helios;Czas trwania: 108 min.Od lat: 13Produkcja: Polska [2020], Premiera: 16.07.2021 (Polska)<br><br>Reżyseria:<br>Dorota Kędzierzawska<br><br>Scenariusz:<br>Dorota Kędzierzawska<br><br>Obsada:<br>Paweł Wilczak, Żaneta Łabudzka, Mateusz Kościukiewicz<br><br>Opis:<br>Mistrz motocyklowy Lowa (Tomasz Ziętek) jest obiektem westchnień kobiet i źródłem zazdrości rywali z toru (Mateusz Kościukiewicz). Pogodny, miły dla ludzi, „zwyczajny”, ma frajdę z życia i tego, co robi. Jednak szelmowski uśmiech chłopaka skrywa codzienne zmagania ze strachem, widmem kontuzji i wypadków na żużlowych stadionach. Wszystko komplikuje się jeszcze bardziej, kiedy na drodze Lowy staje śliczna Roma (Jagoda Porębska). Czy zakochany w prędkości i motorach zawodnik, dla którego sport jest nie tylko szaleńczą, młodzieńczą pasją, ale też ucieczką od szarej rzeczywistości, znajdzie w swoim sercu miejsce na prawdziwą miłość?;https://ftmp.helios.pl/Get/file/mvpstr/22203/1634903163,https://ftmp.helios.pl/Get/file/mvpic/105194/1634903163,https://ftmp.helios.pl/Get/file/mvpic/105195/1634903163,https://ftmp.helios.pl/Get/file/mvpic/105196/1634903163,https://ftmp.helios.pl/Get/file/mvpic/105197/1634903163,https://ftmp.helios.pl/Get/file/mvpic/105198/1634903163,https://ftmp.helios.pl/Get/file/mvpic/105199/1634903163,https://ftmp.helios.pl/Get/file/mvpic/105200/1634903163,https://ftmp.helios.pl/Get/file/mvpic/105201/1634903163,https://ftmp.helios.pl/Get/file/mvpic/105202/1634903163,https://ftmp.helios.pl/Get/file/mvpic/105203/1634903163,https://ftmp.helios.pl/Get/file/mvpic/105204/1634903163,https://ftmp.helios.pl/Get/file/mvpic/105205/1634903163,https://ftmp.helios.pl/Get/file/mvpic/105206/1634903163
624;ANIMAL / napisy;"
        						26,90 zł        					";Łódź Helios;Czas trwania: 105 min.Od lat: 13Produkcja: Francja [2020], Premiera: 14.01.2022 (Polska)<br><br>Reżyseria:<br>Cyril Dion<br><br>Scenariusz:<br>Cyril Dion, Walter Bouvais<br><br>Obsada:<br>Bella Lack, Vipulan Puvaneswaran, Jane Goodall<br><br>Opis:<br>„Animal” to wyjątkowa opowieść dla wszystkich, którzy troszczą się o przyszłość naszej planety.Żyjemy w obliczu zagrożenia, które naukowcy określają jako „szóste masowe wymieranie” – w ciągu ostatnich 40 lat zniknęło 60% żyjących na Ziemi kręgowców oraz 80% europejskich owadów latających.Bella i Vipulan, dwójka nastolatków oddanych sprawie ochrony zwierząt, oraz Jane Goodall, powszechnie znana prymatolożka zajmująca się badaniami nad szympansami, zabiorą nas w podróż po całym świecie, aby pomóc nam zrozumieć, dlaczego zwierzęta giną i co możemy zrobić, żeby odwrócić tę śmiertelną tendencję. Ciekawe rozmowy, inspirujące inicjatywy i zaangażowanie młodych bohaterów dają nadzieję na lepszą przyszłość i sprawiają, że „Animal” to film unikatowy na skalę światową.;https://ftmp.helios.pl/Get/file/mvpstr/22216/1635253677,https://ftmp.helios.pl/Get/file/mvpic/105317/1635254458,https://ftmp.helios.pl/Get/file/mvpic/105318/1635254475,https://ftmp.helios.pl/Get/file/mvpic/105319/1635254505,https://ftmp.helios.pl/Get/file/mvpic/105320/1635254631,https://ftmp.helios.pl/Get/file/mvpic/105321/1635254941,https://ftmp.helios.pl/Get/file/mvpic/105322/1635254953
