Product ID*;Attribute (Name:Type:Position)*;Value (Value:Position)*;Ilość
206;Terminy:select:1;15'50 12.01:1;130
206;Terminy:select:1;10'00 13.01:2;130
206;Terminy:select:1;12'20 13.01:3;130
207;Terminy:select:1;13'00 13.01:0;130
207;Terminy:select:1;18'00 13.01:1;130
208;Terminy:select:1;10'15 14.01:0;130
208;Terminy:select:1;13'20 14.01:1;130
208;Terminy:select:1;16'30 14.01:2;130
208;Terminy:select:1;9'30 14.01:3;130
208;Terminy:select:1;11'00 15.01:4;130
208;Terminy:select:1;13'15 15.01:5;130
208;Terminy:select:1;16'15 15.01:6;130
208;Terminy:select:1;11'00 16.01:7;130
208;Terminy:select:1;13'15 16.01:8;130
208;Terminy:select:1;16'15 16.01:9;130
208;Terminy:select:1;11'00 17.01:10;130
208;Terminy:select:1;13'20 17.01:11;130
208;Terminy:select:1;16'20 17.01:12;130
208;Terminy:select:1;11'00 18.01:13;130
208;Terminy:select:1;13'20 18.01:14;130
208;Terminy:select:1;16'15 18.01:15;130
208;Terminy:select:1;11'30 19.01:16;130
208;Terminy:select:1;13'00 19.01:17;130
208;Terminy:select:1;16'15 19.01:18;130
208;Terminy:select:1;12'15 20.01:19;130
208;Terminy:select:1;14'50 20.01:20;130
208;Terminy:select:1;16'50 20.01:21;130
209;Terminy:select:1;17'15 14.01:0;130
209;Terminy:select:1;20'00 14.01:1;130
209;Terminy:select:1;12'15 14.01:2;130
209;Terminy:select:1;17'15 15.01:3;130
209;Terminy:select:1;20'00 15.01:4;130
209;Terminy:select:1;17'15 16.01:5;130
209;Terminy:select:1;20'00 16.01:6;130
209;Terminy:select:1;17'15 17.01:7;130
209;Terminy:select:1;20'00 17.01:8;130
209;Terminy:select:1;17'15 18.01:9;130
209;Terminy:select:1;20'00 18.01:10;130
209;Terminy:select:1;17'15 19.01:11;130
209;Terminy:select:1;20'00 19.01:12;130
209;Terminy:select:1;17'15 20.01:13;130
209;Terminy:select:1;20'00 20.01:14;130
210;Terminy:select:1;18'30 14.01:0;130
210;Terminy:select:1;21'10 14.01:1;130
210;Terminy:select:1;18'30 15.01:2;130
210;Terminy:select:1;21'10 15.01:3;130
210;Terminy:select:1;18'30 16.01:4;130
210;Terminy:select:1;21'10 16.01:5;130
210;Terminy:select:1;18'30 17.01:6;130
210;Terminy:select:1;21'10 17.01:7;130
210;Terminy:select:1;18'30 18.01:8;130
210;Terminy:select:1;21'10 18.01:9;130
210;Terminy:select:1;18'30 19.01:10;130
210;Terminy:select:1;21'10 19.01:11;130
210;Terminy:select:1;18'50 20.01:12;130
210;Terminy:select:1;21'20 20.01:13;130
211;Terminy:select:1;11'15 15.01:0;130
211;Terminy:select:1;15'30 15.01:1;130
211;Terminy:select:1;11'15 16.01:2;130
211;Terminy:select:1;15'30 16.01:3;130
211;Terminy:select:1;11'40 17.01:4;130
211;Terminy:select:1;15'30 17.01:5;130
211;Terminy:select:1;11'15 18.01:6;130
211;Terminy:select:1;15'30 18.01:7;130
211;Terminy:select:1;12'15 19.01:8;130
211;Terminy:select:1;15'15 19.01:9;130
211;Terminy:select:1;11'00 19.01:10;130
211;Terminy:select:1;15'30 20.01:11;130
212;Terminy:select:1;10'30 16.01:0;130
213;Terminy:select:1;18'00 17.01:0;130
214;Terminy:select:1;13'00 20.01:0;130
214;Terminy:select:1;18'00 20.01:1;130
215;Terminy:select:1;11'10 12.01:0;130
215;Terminy:select:1;12'10 12.01:1;130
215;Terminy:select:1;13'50 12.01:2;130
215;Terminy:select:1;14'40 12.01:3;130
215;Terminy:select:1;16'10 12.01:4;130
215;Terminy:select:1;17'00 12.01:5;130
215;Terminy:select:1;18'30 12.01:6;130
215;Terminy:select:1;19'20 12.01:7;130
215;Terminy:select:1;20'50 12.01:8;130
215;Terminy:select:1;21'40 12.01:9;130
215;Terminy:select:1;10'45 13.01:10;130
215;Terminy:select:1;13'50 13.01:11;130
215;Terminy:select:1;14'40 13.01:12;130
215;Terminy:select:1;16'10 13.01:13;130
215;Terminy:select:1;17'00 13.01:14;130
215;Terminy:select:1;18'30 13.01:15;130
215;Terminy:select:1;19'20 13.01:16;130
215;Terminy:select:1;20'50 13.01:17;130
215;Terminy:select:1;21'40 13.01:18;130
215;Terminy:select:1;10'00 14.01:19;130
215;Terminy:select:1;11'30 14.01:20;130
215;Terminy:select:1;12'20 14.01:21;130
215;Terminy:select:1;13'50 14.01:22;130
215;Terminy:select:1;14'40 14.01:23;130
215;Terminy:select:1;15'40 14.01:24;130
215;Terminy:select:1;17'00 14.01:25;130
215;Terminy:select:1;18'00 14.01:26;130
215;Terminy:select:1;19'20 14.01:27;130
215;Terminy:select:1;20'20 14.01:28;130
215;Terminy:select:1;21'40 14.01:29;130
215;Terminy:select:1;10'00 15.01:30;130
215;Terminy:select:1;12'20 15.01:31;130
215;Terminy:select:1;13'50 15.01:32;130
215;Terminy:select:1;14'40 15.01:33;130
215;Terminy:select:1;17'00 15.01:34;130
215;Terminy:select:1;18'00 15.01:35;130
215;Terminy:select:1;19'20 15.01:36;130
215;Terminy:select:1;20'20 15.01:37;130
215;Terminy:select:1;21'40 15.01:38;130
215;Terminy:select:1;12'20 16.01:39;130
215;Terminy:select:1;13'50 16.01:40;130
215;Terminy:select:1;14'40 16.01:41;130
215;Terminy:select:1;17'00 16.01:42;130
215;Terminy:select:1;18'00 16.01:43;130
215;Terminy:select:1;19'20 16.01:44;130
215;Terminy:select:1;20'20 16.01:45;130
215;Terminy:select:1;21'40 16.01:46;130
215;Terminy:select:1;10'00 17.01:47;130
215;Terminy:select:1;11'30 17.01:48;130
215;Terminy:select:1;12'20 17.01:49;130
215;Terminy:select:1;13'50 17.01:50;130
215;Terminy:select:1;14'40 17.01:51;130
215;Terminy:select:1;15'40 17.01:52;130
215;Terminy:select:1;17'00 17.01:53;130
215;Terminy:select:1;19'20 17.01:54;130
215;Terminy:select:1;20'20 17.01:55;130
215;Terminy:select:1;21'40 17.01:56;130
215;Terminy:select:1;10'00 18.01:57;130
215;Terminy:select:1;11'30 18.01:58;130
215;Terminy:select:1;12'20 18.01:59;130
215;Terminy:select:1;13'50 18.01:60;130
215;Terminy:select:1;14'40 18.01:61;130
215;Terminy:select:1;15'40 18.01:62;130
215;Terminy:select:1;17'00 18.01:63;130
215;Terminy:select:1;18'00 18.01:64;130
215;Terminy:select:1;19'20 18.01:65;130
215;Terminy:select:1;20'20 18.01:66;130
215;Terminy:select:1;21'40 18.01:67;130
215;Terminy:select:1;10'00 19.01:68;130
215;Terminy:select:1;11'45 19.01:69;130
215;Terminy:select:1;12'20 19.01:70;130
215;Terminy:select:1;13'50 19.01:71;130
215;Terminy:select:1;14'40 19.01:72;130
215;Terminy:select:1;15'40 19.01:73;130
215;Terminy:select:1;17'00 19.01:74;130
215;Terminy:select:1;18'00 19.01:75;130
215;Terminy:select:1;19'20 19.01:76;130
215;Terminy:select:1;20'20 19.01:77;130
215;Terminy:select:1;21'40 19.01:78;130
215;Terminy:select:1;10'00 20.01:79;130
215;Terminy:select:1;11'30 20.01:80;130
215;Terminy:select:1;12'20 20.01:81;130
215;Terminy:select:1;14'40 20.01:82;130
215;Terminy:select:1;15'30 20.01:83;130
215;Terminy:select:1;17'00 20.01:84;130
215;Terminy:select:1;19'20 20.01:85;130
215;Terminy:select:1;20'20 20.01:86;130
215;Terminy:select:1;21'40 20.01:87;130
216;Terminy:select:1;11'40 12.01:0;130
216;Terminy:select:1;14'30 12.01:1;130
216;Terminy:select:1;18'00 12.01:2;130
216;Terminy:select:1;21'00 12.01:3;130
216;Terminy:select:1;11'40 13.01:4;130
216;Terminy:select:1;14'30 13.01:5;130
216;Terminy:select:1;17'30 13.01:6;130
216;Terminy:select:1;21'00 13.01:7;130
216;Terminy:select:1;11'15 14.01:8;130
216;Terminy:select:1;21'00 14.01:9;130
216;Terminy:select:1;11'30 15.01:10;130
216;Terminy:select:1;21'00 15.01:11;130
216;Terminy:select:1;11'30 16.01:12;130
216;Terminy:select:1;21'00 16.01:13;130
216;Terminy:select:1;11'15 17.01:14;130
216;Terminy:select:1;21'00 17.01:15;130
216;Terminy:select:1;11'15 18.01:16;130
216;Terminy:select:1;21'00 18.01:17;130
216;Terminy:select:1;10'50 19.01:18;130
216;Terminy:select:1;21'00 19.01:19;130
216;Terminy:select:1;11'15 20.01:20;130
216;Terminy:select:1;21'00 20.01:21;130
217;Terminy:select:1;10'50 12.01:0;130
217;Terminy:select:1;13'30 12.01:1;130
217;Terminy:select:1;17'30 12.01:2;130
217;Terminy:select:1;11'00 13.01:3;130
217;Terminy:select:1;15'30 13.01:4;130
218;Terminy:select:1;19'40 12.01:0;130
218;Terminy:select:1;19'40 13.01:1;130
218;Terminy:select:1;17'45 14.01:2;130
218;Terminy:select:1;17'45 15.01:3;130
218;Terminy:select:1;17'45 16.01:4;130
218;Terminy:select:1;17'45 17.01:5;130
218;Terminy:select:1;17'45 18.01:6;130
218;Terminy:select:1;17'45 19.01:7;130
218;Terminy:select:1;17'45 20.01:8;130
219;Terminy:select:1;10'30 12.01:0;130
219;Terminy:select:1;13'15 12.01:1;130
219;Terminy:select:1;10'30 13.01:2;130
219;Terminy:select:1;13'20 13.01:3;130
219;Terminy:select:1;10'45 14.01:4;130
219;Terminy:select:1;14'20 14.01:5;130
219;Terminy:select:1;10'45 15.01:6;130
219;Terminy:select:1;14'30 15.01:7;130
219;Terminy:select:1;10'45 16.01:8;130
219;Terminy:select:1;14'30 16.01:9;130
219;Terminy:select:1;14'20 17.01:10;130
219;Terminy:select:1;10'45 18.01:11;130
219;Terminy:select:1;14'20 18.01:12;130
219;Terminy:select:1;14'20 19.01:13;130
219;Terminy:select:1;10'40 20.01:14;130
219;Terminy:select:1;14'20 20.01:15;130
220;Terminy:select:1;16'30 12.01:0;130
220;Terminy:select:1;20'00 12.01:1;130
220;Terminy:select:1;16'30 13.01:2;130
220;Terminy:select:1;20'30 13.01:3;130
220;Terminy:select:1;14'00 14.01:4;130
220;Terminy:select:1;14'00 15.01:5;130
220;Terminy:select:1;14'00 16.01:6;130
220;Terminy:select:1;14'00 17.01:7;130
220;Terminy:select:1;14'00 18.01:8;130
220;Terminy:select:1;14'00 19.01:9;130
220;Terminy:select:1;14'00 20.01:10;130
221;Terminy:select:1;10'00 12.01:0;130
221;Terminy:select:1;15'50 12.01:1;130
221;Terminy:select:1;10'00 13.01:2;130
221;Terminy:select:1;12'20 13.01:3;130
222;Terminy:select:1;13'00 13.01:0;130
222;Terminy:select:1;18'00 13.01:1;130
223;Terminy:select:1;11'00 14.01:0;130
223;Terminy:select:1;13'20 14.01:1;130
223;Terminy:select:1;16'15 14.01:2;130
223;Terminy:select:1;11'00 15.01:3;130
223;Terminy:select:1;13'15 15.01:4;130
223;Terminy:select:1;16'15 15.01:5;130
223;Terminy:select:1;11'00 16.01:6;130
223;Terminy:select:1;13'15 16.01:7;130
223;Terminy:select:1;16'15 16.01:8;130
223;Terminy:select:1;11'00 17.01:9;130
223;Terminy:select:1;13'20 17.01:10;130
223;Terminy:select:1;16'15 17.01:11;130
223;Terminy:select:1;11'00 18.01:12;130
223;Terminy:select:1;13'20 18.01:13;130
223;Terminy:select:1;16'15 18.01:14;130
223;Terminy:select:1;11'00 19.01:15;130
223;Terminy:select:1;13'20 19.01:16;130
223;Terminy:select:1;16'15 19.01:17;130
223;Terminy:select:1;10'50 20.01:18;130
223;Terminy:select:1;13'50 20.01:19;130
223;Terminy:select:1;16'15 20.01:20;130
224;Terminy:select:1;17'15 14.01:0;130
224;Terminy:select:1;20'00 14.01:1;130
224;Terminy:select:1;17'15 15.01:2;130
224;Terminy:select:1;20'00 15.01:3;130
224;Terminy:select:1;17'15 16.01:4;130
224;Terminy:select:1;20'00 16.01:5;130
224;Terminy:select:1;17'15 17.01:6;130
224;Terminy:select:1;20'00 17.01:7;130
224;Terminy:select:1;17'15 18.01:8;130
224;Terminy:select:1;20'00 18.01:9;130
224;Terminy:select:1;17'15 19.01:10;130
224;Terminy:select:1;20'00 19.01:11;130
224;Terminy:select:1;17'15 20.01:12;130
224;Terminy:select:1;20'00 20.01:13;130
225;Terminy:select:1;18'30 14.01:0;130
225;Terminy:select:1;21'10 14.01:1;130
225;Terminy:select:1;18'30 15.01:2;130
225;Terminy:select:1;21'10 15.01:3;130
225;Terminy:select:1;18'30 16.01:4;130
225;Terminy:select:1;21'10 16.01:5;130
225;Terminy:select:1;18'30 17.01:6;130
225;Terminy:select:1;21'10 17.01:7;130
225;Terminy:select:1;18'30 18.01:8;130
225;Terminy:select:1;21'10 18.01:9;130
225;Terminy:select:1;18'30 19.01:10;130
225;Terminy:select:1;21'10 19.01:11;130
225;Terminy:select:1;18'30 20.01:12;130
225;Terminy:select:1;21'10 20.01:13;130
226;Terminy:select:1;11'15 15.01:0;130
226;Terminy:select:1;15'30 15.01:1;130
226;Terminy:select:1;11'15 16.01:2;130
226;Terminy:select:1;15'30 16.01:3;130
227;Terminy:select:1;10'30 16.01:0;130
228;Terminy:select:1;18'00 17.01:0;130
229;Terminy:select:1;13'00 20.01:0;130
229;Terminy:select:1;18'00 20.01:1;130
230;Terminy:select:1;10'10 12.01:0;130
230;Terminy:select:1;11'10 12.01:1;130
230;Terminy:select:1;12'30 12.01:2;130
230;Terminy:select:1;13'30 12.01:3;130
230;Terminy:select:1;14'20 12.01:4;130
230;Terminy:select:1;14'50 12.01:5;130
230;Terminy:select:1;15'50 12.01:6;130
230;Terminy:select:1;16'40 12.01:7;130
230;Terminy:select:1;17'15 12.01:8;130
230;Terminy:select:1;18'15 12.01:9;130
230;Terminy:select:1;19'00 12.01:10;130
230;Terminy:select:1;19'40 12.01:11;130
230;Terminy:select:1;20'40 12.01:12;130
230;Terminy:select:1;21'20 12.01:13;130
230;Terminy:select:1;22'00 12.01:14;130
230;Terminy:select:1;10'10 13.01:15;130
230;Terminy:select:1;11'10 13.01:16;130
230;Terminy:select:1;12'30 13.01:17;130
230;Terminy:select:1;13'30 13.01:18;130
230;Terminy:select:1;14'20 13.01:19;130
230;Terminy:select:1;14'50 13.01:20;130
230;Terminy:select:1;15'50 13.01:21;130
230;Terminy:select:1;16'40 13.01:22;130
230;Terminy:select:1;17'15 13.01:23;130
230;Terminy:select:1;18'15 13.01:24;130
230;Terminy:select:1;19'00 13.01:25;130
230;Terminy:select:1;19'40 13.01:26;130
230;Terminy:select:1;20'40 13.01:27;130
230;Terminy:select:1;21'20 13.01:28;130
230;Terminy:select:1;22'00 13.01:29;130
230;Terminy:select:1;10'00 14.01:30;130
230;Terminy:select:1;11'00 14.01:31;130
230;Terminy:select:1;12'20 14.01:32;130
230;Terminy:select:1;13'20 14.01:33;130
230;Terminy:select:1;14'40 14.01:34;130
230;Terminy:select:1;15'40 14.01:35;130
230;Terminy:select:1;17'00 14.01:36;130
230;Terminy:select:1;18'00 14.01:37;130
230;Terminy:select:1;19'20 14.01:38;130
230;Terminy:select:1;20'20 14.01:39;130
230;Terminy:select:1;21'40 14.01:40;130
230;Terminy:select:1;10'00 15.01:41;130
230;Terminy:select:1;12'20 15.01:42;130
230;Terminy:select:1;14'40 15.01:43;130
230;Terminy:select:1;15'40 15.01:44;130
230;Terminy:select:1;17'00 15.01:45;130
230;Terminy:select:1;18'00 15.01:46;130
230;Terminy:select:1;19'20 15.01:47;130
230;Terminy:select:1;20'20 15.01:48;130
230;Terminy:select:1;21'40 15.01:49;130
230;Terminy:select:1;10'00 16.01:50;130
230;Terminy:select:1;12'20 16.01:51;130
230;Terminy:select:1;14'40 16.01:52;130
230;Terminy:select:1;15'40 16.01:53;130
230;Terminy:select:1;17'00 16.01:54;130
230;Terminy:select:1;18'00 16.01:55;130
230;Terminy:select:1;19'20 16.01:56;130
230;Terminy:select:1;20'20 16.01:57;130
230;Terminy:select:1;21'40 16.01:58;130
230;Terminy:select:1;10'00 17.01:59;130
230;Terminy:select:1;12'20 17.01:60;130
230;Terminy:select:1;14'40 17.01:61;130
230;Terminy:select:1;15'40 17.01:62;130
230;Terminy:select:1;17'00 17.01:63;130
230;Terminy:select:1;17'45 17.01:64;130
230;Terminy:select:1;19'20 17.01:65;130
230;Terminy:select:1;20'20 17.01:66;130
230;Terminy:select:1;21'40 17.01:67;130
230;Terminy:select:1;10'00 18.01:68;130
230;Terminy:select:1;12'20 18.01:69;130
230;Terminy:select:1;14'40 18.01:70;130
230;Terminy:select:1;15'40 18.01:71;130
230;Terminy:select:1;17'00 18.01:72;130
230;Terminy:select:1;18'00 18.01:73;130
230;Terminy:select:1;19'20 18.01:74;130
230;Terminy:select:1;20'20 18.01:75;130
230;Terminy:select:1;21'40 18.01:76;130
230;Terminy:select:1;10'00 19.01:77;130
230;Terminy:select:1;12'20 19.01:78;130
230;Terminy:select:1;14'40 19.01:79;130
230;Terminy:select:1;15'40 19.01:80;130
230;Terminy:select:1;17'00 19.01:81;130
230;Terminy:select:1;18'00 19.01:82;130
230;Terminy:select:1;19'20 19.01:83;130
230;Terminy:select:1;20'20 19.01:84;130
230;Terminy:select:1;21'40 19.01:85;130
230;Terminy:select:1;10'00 20.01:86;130
230;Terminy:select:1;12'20 20.01:87;130
230;Terminy:select:1;14'40 20.01:88;130
230;Terminy:select:1;17'00 20.01:89;130
230;Terminy:select:1;17'45 20.01:90;130
230;Terminy:select:1;19'20 20.01:91;130
230;Terminy:select:1;20'20 20.01:92;130
230;Terminy:select:1;21'40 20.01:93;130
231;Terminy:select:1;12'00 12.01:0;130
231;Terminy:select:1;15'00 12.01:1;130
231;Terminy:select:1;18'00 12.01:2;130
231;Terminy:select:1;21'00 12.01:3;130
231;Terminy:select:1;11'00 13.01:4;130
231;Terminy:select:1;14'45 13.01:5;130
231;Terminy:select:1;17'45 13.01:6;130
231;Terminy:select:1;21'00 13.01:7;130
231;Terminy:select:1;11'30 14.01:8;130
231;Terminy:select:1;14'45 14.01:9;130
231;Terminy:select:1;20'00 14.01:10;130
231;Terminy:select:1;11'30 15.01:11;130
231;Terminy:select:1;14'50 15.01:12;130
231;Terminy:select:1;20'00 15.01:13;130
231;Terminy:select:1;12'10 16.01:14;130
231;Terminy:select:1;14'50 16.01:15;130
231;Terminy:select:1;20'00 16.01:16;130
231;Terminy:select:1;11'30 17.01:17;130
231;Terminy:select:1;14'45 17.01:18;130
231;Terminy:select:1;20'00 17.01:19;130
231;Terminy:select:1;10'15 18.01:20;130
231;Terminy:select:1;14'45 18.01:21;130
231;Terminy:select:1;20'00 18.01:22;130
231;Terminy:select:1;12'50 19.01:23;130
231;Terminy:select:1;14'45 19.01:24;130
231;Terminy:select:1;20'00 19.01:25;130
231;Terminy:select:1;11'30 20.01:26;130
231;Terminy:select:1;14'50 20.01:27;130
231;Terminy:select:1;20'00 20.01:28;130
232;Terminy:select:1;11'30 12.01:0;130
232;Terminy:select:1;15'15 12.01:1;130
232;Terminy:select:1;17'40 12.01:2;130
232;Terminy:select:1;10'20 13.01:3;130
232;Terminy:select:1;15'30 13.01:4;130
232;Terminy:select:1;10'40 14.01:5;130
232;Terminy:select:1;17'15 14.01:6;130
232;Terminy:select:1;10'50 15.01:7;130
232;Terminy:select:1;10'50 16.01:8;130
232;Terminy:select:1;10'40 17.01:9;130
232;Terminy:select:1;10'40 18.01:10;130
232;Terminy:select:1;17'15 18.01:11;130
232;Terminy:select:1;17'15 19.01:12;130
232;Terminy:select:1;10'30 20.01:13;130
233;Terminy:select:1;20'00 12.01:0;130
233;Terminy:select:1;20'30 13.01:1;130
233;Terminy:select:1;13'00 14.01:2;130
233;Terminy:select:1;13'10 15.01:3;130
233;Terminy:select:1;13'10 16.01:4;130
233;Terminy:select:1;13'00 17.01:5;130
233;Terminy:select:1;13'00 18.01:6;130
233;Terminy:select:1;13'15 19.01:7;130
233;Terminy:select:1;12'50 20.01:8;130
234;Terminy:select:1;11'45 12.01:0;130
234;Terminy:select:1;16'20 12.01:1;130
234;Terminy:select:1;20'15 12.01:2;130
234;Terminy:select:1;11'30 13.01:3;130
234;Terminy:select:1;16'20 13.01:4;130
234;Terminy:select:1;20'15 13.01:5;130
234;Terminy:select:1;14'00 14.01:6;130
234;Terminy:select:1;19'40 14.01:7;130
234;Terminy:select:1;14'00 15.01:8;130
234;Terminy:select:1;19'45 15.01:9;130
234;Terminy:select:1;14'00 16.01:10;130
234;Terminy:select:1;19'45 16.01:11;130
234;Terminy:select:1;14'00 17.01:12;130
234;Terminy:select:1;19'40 17.01:13;130
234;Terminy:select:1;14'00 18.01:14;130
234;Terminy:select:1;19'40 18.01:15;130
234;Terminy:select:1;14'00 19.01:16;130
234;Terminy:select:1;19'40 19.01:17;130
234;Terminy:select:1;14'00 20.01:18;130
234;Terminy:select:1;19'40 20.01:19;130
235;Terminy:select:1;10'30 12.01:0;130
235;Terminy:select:1;17'00 12.01:1;130
235;Terminy:select:1;10'30 13.01:2;130
235;Terminy:select:1;17'00 13.01:3;130
235;Terminy:select:1;11'45 14.01:4;130
235;Terminy:select:1;17'30 14.01:5;130
235;Terminy:select:1;11'45 15.01:6;130
235;Terminy:select:1;17'30 15.01:7;130
235;Terminy:select:1;11'15 16.01:8;130
235;Terminy:select:1;17'30 16.01:9;130
235;Terminy:select:1;11'45 17.01:10;130
235;Terminy:select:1;17'30 17.01:11;130
235;Terminy:select:1;11'15 18.01:12;130
235;Terminy:select:1;17'30 18.01:13;130
235;Terminy:select:1;11'00 19.01:14;130
235;Terminy:select:1;17'40 19.01:15;130
235;Terminy:select:1;11'45 20.01:16;130
235;Terminy:select:1;17'30 20.01:17;130
236;Terminy:select:1;13'45 12.01:0;130
236;Terminy:select:1;19'30 12.01:1;130
236;Terminy:select:1;13'45 13.01:2;130
236;Terminy:select:1;19'30 13.01:3;130
236;Terminy:select:1;15'00 14.01:4;130
236;Terminy:select:1;20'40 14.01:5;130
236;Terminy:select:1;15'00 15.01:6;130
236;Terminy:select:1;20'40 15.01:7;130
236;Terminy:select:1;15'00 16.01:8;130
236;Terminy:select:1;20'40 16.01:9;130
236;Terminy:select:1;15'00 17.01:10;130
236;Terminy:select:1;20'40 17.01:11;130
236;Terminy:select:1;15'00 18.01:12;130
236;Terminy:select:1;20'40 18.01:13;130
236;Terminy:select:1;15'10 19.01:14;130
236;Terminy:select:1;20'40 19.01:15;130
236;Terminy:select:1;15'00 20.01:16;130
236;Terminy:select:1;20'40 20.01:17;130
237;Terminy:select:1;10'00 12.01:0;130
237;Terminy:select:1;12'10 12.01:1;130
237;Terminy:select:1;14'00 12.01:2;130
237;Terminy:select:1;10'00 13.01:3;130
237;Terminy:select:1;12'10 13.01:4;130
237;Terminy:select:1;14'10 13.01:5;130
238;Terminy:select:1;13'00 13.01:0;130
238;Terminy:select:1;18'00 13.01:1;130
239;Terminy:select:1;10'30 14.01:0;130
239;Terminy:select:1;12'40 14.01:1;130
239;Terminy:select:1;17'45 14.01:2;130
239;Terminy:select:1;10'30 15.01:3;130
239;Terminy:select:1;12'40 15.01:4;130
239;Terminy:select:1;17'45 15.01:5;130
239;Terminy:select:1;10'30 16.01:6;130
239;Terminy:select:1;12'40 16.01:7;130
239;Terminy:select:1;17'45 16.01:8;130
239;Terminy:select:1;10'30 17.01:9;130
239;Terminy:select:1;12'40 17.01:10;130
239;Terminy:select:1;17'15 17.01:11;130
239;Terminy:select:1;10'30 18.01:12;130
239;Terminy:select:1;12'40 18.01:13;130
239;Terminy:select:1;17'45 18.01:14;130
239;Terminy:select:1;10'00 19.01:15;130
239;Terminy:select:1;13'00 19.01:16;130
239;Terminy:select:1;17'45 19.01:17;130
239;Terminy:select:1;10'20 20.01:18;130
239;Terminy:select:1;12'40 20.01:19;130
239;Terminy:select:1;17'15 20.01:20;130
240;Terminy:select:1;11'15 14.01:0;130
240;Terminy:select:1;14'30 14.01:1;130
240;Terminy:select:1;18'15 14.01:2;130
240;Terminy:select:1;21'00 14.01:3;130
240;Terminy:select:1;11'10 15.01:4;130
240;Terminy:select:1;14'30 15.01:5;130
240;Terminy:select:1;18'15 15.01:6;130
240;Terminy:select:1;21'00 15.01:7;130
240;Terminy:select:1;11'00 16.01:8;130
240;Terminy:select:1;14'30 16.01:9;130
240;Terminy:select:1;18'15 16.01:10;130
240;Terminy:select:1;21'00 16.01:11;130
240;Terminy:select:1;11'15 17.01:12;130
240;Terminy:select:1;14'30 17.01:13;130
240;Terminy:select:1;18'15 17.01:14;130
240;Terminy:select:1;21'00 17.01:15;130
240;Terminy:select:1;11'15 18.01:16;130
240;Terminy:select:1;14'30 18.01:17;130
240;Terminy:select:1;18'15 18.01:18;130
240;Terminy:select:1;21'00 18.01:19;130
240;Terminy:select:1;12'10 19.01:20;130
240;Terminy:select:1;15'00 19.01:21;130
240;Terminy:select:1;18'15 19.01:22;130
240;Terminy:select:1;21'00 19.01:23;130
240;Terminy:select:1;11'15 20.01:24;130
240;Terminy:select:1;14'30 20.01:25;130
240;Terminy:select:1;18'15 20.01:26;130
240;Terminy:select:1;21'00 20.01:27;130
241;Terminy:select:1;16'00 14.01:0;130
241;Terminy:select:1;18'45 14.01:1;130
241;Terminy:select:1;21'20 14.01:2;130
241;Terminy:select:1;16'10 15.01:3;130
241;Terminy:select:1;18'45 15.01:4;130
241;Terminy:select:1;21'20 15.01:5;130
241;Terminy:select:1;16'10 16.01:6;130
241;Terminy:select:1;18'45 16.01:7;130
241;Terminy:select:1;21'20 16.01:8;130
241;Terminy:select:1;16'00 17.01:9;130
241;Terminy:select:1;18'45 17.01:10;130
241;Terminy:select:1;21'20 17.01:11;130
241;Terminy:select:1;16'00 18.01:12;130
241;Terminy:select:1;18'45 18.01:13;130
241;Terminy:select:1;21'20 18.01:14;130
241;Terminy:select:1;16'00 19.01:15;130
241;Terminy:select:1;18'45 19.01:16;130
241;Terminy:select:1;21'20 19.01:17;130
241;Terminy:select:1;16'00 20.01:18;130
241;Terminy:select:1;18'45 20.01:19;130
241;Terminy:select:1;21'20 20.01:20;130
242;Terminy:select:1;10'15 15.01:0;130
242;Terminy:select:1;13'00 15.01:1;130
242;Terminy:select:1;17'15 15.01:2;130
242;Terminy:select:1;10'15 16.01:3;130
242;Terminy:select:1;13'00 16.01:4;130
242;Terminy:select:1;17'15 16.01:5;130
242;Terminy:select:1;10'45 17.01:6;130
242;Terminy:select:1;13'15 17.01:7;130
242;Terminy:select:1;10'45 18.01:8;130
242;Terminy:select:1;13'15 18.01:9;130
242;Terminy:select:1;10'20 19.01:10;130
242;Terminy:select:1;12'15 19.01:11;130
242;Terminy:select:1;10'30 20.01:12;130
242;Terminy:select:1;15'30 20.01:13;130
243;Terminy:select:1;10'30 16.01:0;130
244;Terminy:select:1;18'00* 17.01:0;130
245;Terminy:select:1;13'00 20.01:0;130
245;Terminy:select:1;18'00 20.01:1;130
246;Terminy:select:1;11'10 12.01:0;130
246;Terminy:select:1;13'30 12.01:1;130
246;Terminy:select:1;15'50 12.01:2;130
246;Terminy:select:1;18'15 12.01:3;130
246;Terminy:select:1;20'40 12.01:4;130
246;Terminy:select:1;10'10 12.01:5;130
246;Terminy:select:1;11'50 12.01:6;130
246;Terminy:select:1;12'30 12.01:7;130
246;Terminy:select:1;14'15 12.01:8;130
246;Terminy:select:1;14'50 12.01:9;130
246;Terminy:select:1;16'40 12.01:10;130
246;Terminy:select:1;17'15 12.01:11;130
246;Terminy:select:1;19'00 12.01:12;130
246;Terminy:select:1;19'40 12.01:13;130
246;Terminy:select:1;21'20 12.01:14;130
246;Terminy:select:1;22'00 12.01:15;130
246;Terminy:select:1;11'10 13.01:16;130
246;Terminy:select:1;13'30 13.01:17;130
246;Terminy:select:1;15'50 13.01:18;130
246;Terminy:select:1;18'15 13.01:19;130
246;Terminy:select:1;20'40 13.01:20;130
246;Terminy:select:1;10'10 13.01:21;130
246;Terminy:select:1;11'50 13.01:22;130
