Product ID*;Attribute (Name:Type:Position)*;Value (Value:Position)*;Ilość
6;Terminy:select:1;21'00 01.12:8;130
6;Terminy:select:1;21'00 02.12:9;130
7;Terminy:select:1;10'30 25.11:0;130
7;Terminy:select:1;12'50 25.11:1;130
7;Terminy:select:1;16'30 25.11:2;130
8;Terminy:select:1;15'10 25.11:0;130
8;Terminy:select:1;20'10 25.11:1;130
8;Terminy:select:1;21'45 25.11:2;130
8;Terminy:select:1;10'00 25.11:3;130
8;Terminy:select:1;11'30 26.11:4;130
8;Terminy:select:1;11'00 27.11:5;130
8;Terminy:select:1;11'00 28.11:6;130
8;Terminy:select:1;12'20 29.11:7;130
8;Terminy:select:1;11'10 30.11:8;130
8;Terminy:select:1;11'15 01.12:9;130
8;Terminy:select:1;12'20 02.12:10;130
8;Terminy:select:1;9'00 02.12:11;130
9;Terminy:select:1;12'20 26.11:0;130
9;Terminy:select:1;17'30 26.11:1;130
9;Terminy:select:1;20'40 26.11:2;130
9;Terminy:select:1;21'20 26.11:3;130
9;Terminy:select:1;12'20 27.11:4;130
9;Terminy:select:1;17'30 27.11:5;130
9;Terminy:select:1;20'40 27.11:6;130
9;Terminy:select:1;21'20 27.11:7;130
9;Terminy:select:1;12'20 28.11:8;130
9;Terminy:select:1;17'30 28.11:9;130
9;Terminy:select:1;20'40 28.11:10;130
9;Terminy:select:1;21'20 28.11:11;130
9;Terminy:select:1;11'00 29.11:12;130
9;Terminy:select:1;17'30 29.11:13;130
9;Terminy:select:1;20'40 29.11:14;130
9;Terminy:select:1;12'20 30.11:15;130
9;Terminy:select:1;17'30 30.11:16;130
9;Terminy:select:1;20'40 30.11:17;130
9;Terminy:select:1;21'20 30.11:18;130
9;Terminy:select:1;14'00 01.12:19;130
9;Terminy:select:1;17'30 01.12:20;130
9;Terminy:select:1;20'40 01.12:21;130
9;Terminy:select:1;21'20 01.12:22;130
9;Terminy:select:1;10'40 02.12:23;130
9;Terminy:select:1;17'30 02.12:24;130
9;Terminy:select:1;20'40 02.12:25;130
10;Terminy:select:1;10'00 26.11:0;130
10;Terminy:select:1;12'30 26.11:1;130
10;Terminy:select:1;15'00 26.11:2;130
10;Terminy:select:1;18'30 26.11:3;130
10;Terminy:select:1;10'00 27.11:4;130
10;Terminy:select:1;12'30 27.11:5;130
10;Terminy:select:1;15'00 27.11:6;130
10;Terminy:select:1;18'30 27.11:7;130
10;Terminy:select:1;10'00 28.11:8;130
10;Terminy:select:1;15'00 28.11:9;130
10;Terminy:select:1;18'30 28.11:10;130
10;Terminy:select:1;10'00 29.11:11;130
10;Terminy:select:1;12'30 29.11:12;130
10;Terminy:select:1;15'00 29.11:13;130
10;Terminy:select:1;18'30 29.11:14;130
10;Terminy:select:1;10'00 30.11:15;130
10;Terminy:select:1;12'30 30.11:16;130
10;Terminy:select:1;15'00 30.11:17;130
10;Terminy:select:1;18'30 30.11:18;130
10;Terminy:select:1;9'00 30.11:19;130
10;Terminy:select:1;10'00 01.12:20;130
10;Terminy:select:1;12'30 01.12:21;130
10;Terminy:select:1;15'00 01.12:22;130
10;Terminy:select:1;18'30 01.12:23;130
10;Terminy:select:1;10'15 02.12:24;130
10;Terminy:select:1;15'00 02.12:25;130
10;Terminy:select:1;18'30 02.12:26;130
11;Terminy:select:1;13'20 26.11:0;130
11;Terminy:select:1;18'00 26.11:1;130
11;Terminy:select:1;13'20 27.11:2;130
11;Terminy:select:1;18'00 27.11:3;130
11;Terminy:select:1;13'20 28.11:4;130
11;Terminy:select:1;18'00 28.11:5;130
11;Terminy:select:1;14'40 29.11:6;130
11;Terminy:select:1;19'30 29.11:7;130
11;Terminy:select:1;13'30 30.11:8;130
11;Terminy:select:1;18'00 30.11:9;130
11;Terminy:select:1;13'00 01.12:10;130
11;Terminy:select:1;18'00 01.12:11;130
11;Terminy:select:1;14'40 02.12:12;130
11;Terminy:select:1;19'30 02.12:13;130
11;Terminy:select:1;18'00 08.12:14;130
12;Terminy:select:1;10'00 26.11:0;130
13;Terminy:select:1;13'45 27.11:0;130
13;Terminy:select:1;12'40 28.11:1;130
14;Terminy:select:1;10'30 28.11:0;130
15;Terminy:select:1;18'00 29.11:0;130
16;Terminy:select:1;9'30 30.11:0;130
17;Terminy:select:1;9'15 30.11:0;130
17;Terminy:select:1;10'30 01.12:1;130
17;Terminy:select:1;9'20 02.12:2;130
18;Terminy:select:1;10'15 01.12:0;130
18;Terminy:select:1;8'45 02.12:1;130
19;Terminy:select:1;13'00 02.12:0;130
19;Terminy:select:1;18'00 02.12:1;130
20;Terminy:select:1;23'00 03.12:0;130
21;Terminy:select:1;13'20 04.12:0;130
21;Terminy:select:1;16'00 04.12:1;130
21;Terminy:select:1;13'20 05.12:2;130
21;Terminy:select:1;16'00 05.12:3;130
21;Terminy:select:1;17'30 06.12:4;130
22;Terminy:select:1;12'00 04.12:0;130
22;Terminy:select:1;14'20 04.12:1;130
22;Terminy:select:1;12'00 05.12:2;130
22;Terminy:select:1;14'20 05.12:3;130
22;Terminy:select:1;18'15 06.12:4;130
23;Terminy:select:1;10'45 04.12:0;130
23;Terminy:select:1;10'45 05.12:1;130
23;Terminy:select:1;17'00 06.12:2;130
24;Terminy:select:1;10'15 04.12:0;130
24;Terminy:select:1;10'15 05.12:1;130
24;Terminy:select:1;16'20 06.12:2;130
25;Terminy:select:1;13'00* 25.11:0;130
25;Terminy:select:1;18'00* 25.11:1;130
26;Terminy:select:1;13'20 25.11:0;130
26;Terminy:select:1;18'45 25.11:1;130
26;Terminy:select:1;21'20 25.11:2;130
26;Terminy:select:1;13'30 26.11:3;130
26;Terminy:select:1;20'50 26.11:4;130
26;Terminy:select:1;13'30 27.11:5;130
26;Terminy:select:1;20'50 27.11:6;130
26;Terminy:select:1;12'15 28.11:7;130
26;Terminy:select:1;20'50 28.11:8;130
26;Terminy:select:1;13'30 29.11:9;130
26;Terminy:select:1;20'15 29.11:10;130
26;Terminy:select:1;13'30 30.11:11;130
26;Terminy:select:1;20'50 30.11:12;130
26;Terminy:select:1;13'20 01.12:13;130
26;Terminy:select:1;21'00 01.12:14;130
26;Terminy:select:1;13'30 02.12:15;130
26;Terminy:select:1;20'20 02.12:16;130
27;Terminy:select:1;10'20 25.11:0;130
27;Terminy:select:1;17'30 25.11:1;130
27;Terminy:select:1;11'00 26.11:2;130
27;Terminy:select:1;17'15 26.11:3;130
27;Terminy:select:1;11'00 27.11:4;130
27;Terminy:select:1;16'45 27.11:5;130
27;Terminy:select:1;11'15 28.11:6;130
27;Terminy:select:1;17'15 28.11:7;130
27;Terminy:select:1;11'00 29.11:8;130
27;Terminy:select:1;16'45 29.11:9;130
27;Terminy:select:1;11'00 30.11:10;130
27;Terminy:select:1;16'45 30.11:11;130
27;Terminy:select:1;16'45 01.12:12;130
27;Terminy:select:1;10'00 01.12:13;130
27;Terminy:select:1;9'00 02.12:14;130
27;Terminy:select:1;10'20 02.12:15;130
27;Terminy:select:1;16'45 02.12:16;130
28;Terminy:select:1;14'45 25.11:0;130
28;Terminy:select:1;20'20 25.11:1;130
28;Terminy:select:1;15'15 26.11:2;130
28;Terminy:select:1;15'15 27.11:3;130
28;Terminy:select:1;15'15 28.11:4;130
28;Terminy:select:1;15'15 29.11:5;130
28;Terminy:select:1;15'15 30.11:6;130
28;Terminy:select:1;15'30 01.12:7;130
28;Terminy:select:1;15'15 02.12:8;130
29;Terminy:select:1;10'00 25.11:0;130
29;Terminy:select:1;12'20 25.11:1;130
29;Terminy:select:1;15'30 25.11:2;130
29;Terminy:select:1;17'10 25.11:3;130
29;Terminy:select:1;9'00 25.11:4;130
29;Terminy:select:1;10'20 26.11:5;130
29;Terminy:select:1;12'45 26.11:6;130
29;Terminy:select:1;17'00 26.11:7;130
29;Terminy:select:1;10'30 27.11:8;130
29;Terminy:select:1;12'50 27.11:9;130
29;Terminy:select:1;14'00 27.11:10;130
29;Terminy:select:1;17'00 27.11:11;130
29;Terminy:select:1;10'20 28.11:12;130
29;Terminy:select:1;12'45 28.11:13;130
29;Terminy:select:1;17'00 28.11:14;130
29;Terminy:select:1;10'20 29.11:15;130
29;Terminy:select:1;12'45 29.11:16;130
29;Terminy:select:1;14'00 29.11:17;130
29;Terminy:select:1;17'00 29.11:18;130
29;Terminy:select:1;10'20 30.11:19;130
29;Terminy:select:1;12'45 30.11:20;130
29;Terminy:select:1;14'00 30.11:21;130
29;Terminy:select:1;17'00 30.11:22;130
29;Terminy:select:1;11'50 01.12:23;130
29;Terminy:select:1;13'10 01.12:24;130
29;Terminy:select:1;14'15 01.12:25;130
29;Terminy:select:1;17'00 01.12:26;130
29;Terminy:select:1;12'45 02.12:27;130
29;Terminy:select:1;14'00 02.12:28;130
29;Terminy:select:1;17'00 02.12:29;130
29;Terminy:select:1;10'00 02.12:30;130
30;Terminy:select:1;10'10 25.11:0;130
30;Terminy:select:1;15'20 25.11:1;130
30;Terminy:select:1;10'10 26.11:2;130
30;Terminy:select:1;13'45 26.11:3;130
30;Terminy:select:1;10'10 27.11:4;130
30;Terminy:select:1;10'10 28.11:5;130
30;Terminy:select:1;13'50 28.11:6;130
30;Terminy:select:1;10'10 29.11:7;130
30;Terminy:select:1;13'45 29.11:8;130
30;Terminy:select:1;9'40 30.11:9;130
30;Terminy:select:1;13'45 30.11:10;130
30;Terminy:select:1;10'00 01.12:11;130
30;Terminy:select:1;12'15 01.12:12;130
30;Terminy:select:1;10'10 02.12:13;130
30;Terminy:select:1;13'50 02.12:14;130
31;Terminy:select:1;19'00 25.11:0;130
31;Terminy:select:1;21'30 25.11:1;130
31;Terminy:select:1;14'30 26.11:2;130
31;Terminy:select:1;14'30 27.11:3;130
31;Terminy:select:1;14'30 28.11:4;130
31;Terminy:select:1;14'30 29.11:5;130
31;Terminy:select:1;14'30 30.11:6;130
31;Terminy:select:1;14'30 01.12:7;130
31;Terminy:select:1;14'30 02.12:8;130
32;Terminy:select:1;10'50 25.11:0;130
32;Terminy:select:1;13'30 25.11:1;130
32;Terminy:select:1;16'10 25.11:2;130
32;Terminy:select:1;18'30 25.11:3;130
32;Terminy:select:1;21'10 25.11:4;130
32;Terminy:select:1;12'00 26.11:5;130
32;Terminy:select:1;18'30 26.11:6;130
32;Terminy:select:1;21'10 26.11:7;130
32;Terminy:select:1;12'00 27.11:8;130
32;Terminy:select:1;18'30 27.11:9;130
32;Terminy:select:1;21'10 27.11:10;130
32;Terminy:select:1;12'00 28.11:11;130
32;Terminy:select:1;18'30 28.11:12;130
32;Terminy:select:1;21'10 28.11:13;130
32;Terminy:select:1;12'00 29.11:14;130
32;Terminy:select:1;21'10 29.11:15;130
32;Terminy:select:1;12'10 30.11:16;130
32;Terminy:select:1;18'30 30.11:17;130
32;Terminy:select:1;21'10 30.11:18;130
32;Terminy:select:1;13'30 01.12:19;130
32;Terminy:select:1;18'40 01.12:20;130
32;Terminy:select:1;21'10 01.12:21;130
32;Terminy:select:1;12'00 02.12:22;130
32;Terminy:select:1;21'10 02.12:23;130
33;Terminy:select:1;11'15 25.11:0;130
33;Terminy:select:1;14'10 25.11:1;130
33;Terminy:select:1;16'20 25.11:2;130
34;Terminy:select:1;12'10 25.11:0;130
34;Terminy:select:1;19'30 25.11:1;130
35;Terminy:select:1;15'40 25.11:0;130
36;Terminy:select:1;13'10 25.11:0;130
36;Terminy:select:1;15'50 25.11:1;130
36;Terminy:select:1;18'15 25.11:2;130
36;Terminy:select:1;20'40 25.11:3;130
36;Terminy:select:1;11'10 26.11:4;130
36;Terminy:select:1;19'00 26.11:5;130
36;Terminy:select:1;21'20 26.11:6;130
36;Terminy:select:1;19'00 27.11:7;130
36;Terminy:select:1;21'20 27.11:8;130
36;Terminy:select:1;19'00 28.11:9;130
36;Terminy:select:1;21'20 28.11:10;130
36;Terminy:select:1;11'10 29.11:11;130
36;Terminy:select:1;19'00 29.11:12;130
36;Terminy:select:1;21'20 29.11:13;130
36;Terminy:select:1;11'10 30.11:14;130
36;Terminy:select:1;19'00 30.11:15;130
36;Terminy:select:1;21'20 30.11:16;130
36;Terminy:select:1;19'00 01.12:17;130
36;Terminy:select:1;21'20 01.12:18;130
36;Terminy:select:1;11'10 02.12:19;130
36;Terminy:select:1;19'00 02.12:20;130
36;Terminy:select:1;21'20 02.12:21;130
37;Terminy:select:1;10'40 25.11:0;130
37;Terminy:select:1;20'10 25.11:1;130
38;Terminy:select:1;10'30 25.11:0;130
39;Terminy:select:1;10'30 26.11:0;130
39;Terminy:select:1;14'00 26.11:1;130
39;Terminy:select:1;15'45 26.11:2;130
39;Terminy:select:1;17'30 26.11:3;130
39;Terminy:select:1;19'30 26.11:4;130
39;Terminy:select:1;20'40 26.11:5;130
39;Terminy:select:1;21'30 26.11:6;130
39;Terminy:select:1;10'20 27.11:7;130
39;Terminy:select:1;15'45 27.11:8;130
39;Terminy:select:1;17'30 27.11:9;130
39;Terminy:select:1;19'30 27.11:10;130
39;Terminy:select:1;20'40 27.11:11;130
39;Terminy:select:1;21'30 27.11:12;130
39;Terminy:select:1;10'40 28.11:13;130
39;Terminy:select:1;14'00 28.11:14;130
39;Terminy:select:1;15'45 28.11:15;130
39;Terminy:select:1;17'30 28.11:16;130
39;Terminy:select:1;19'30 28.11:17;130
39;Terminy:select:1;20'40 28.11:18;130
39;Terminy:select:1;21'30 28.11:19;130
39;Terminy:select:1;10'30 29.11:20;130
39;Terminy:select:1;15'45 29.11:21;130
39;Terminy:select:1;17'30 29.11:22;130
39;Terminy:select:1;19'30 29.11:23;130
39;Terminy:select:1;20'40 29.11:24;130
39;Terminy:select:1;21'30 29.11:25;130
39;Terminy:select:1;10'30 30.11:26;130
39;Terminy:select:1;15'45 30.11:27;130
39;Terminy:select:1;17'30 30.11:28;130
39;Terminy:select:1;19'30 30.11:29;130
39;Terminy:select:1;20'40 30.11:30;130
39;Terminy:select:1;21'30 30.11:31;130
39;Terminy:select:1;10'10 01.12:32;130
39;Terminy:select:1;15'50 01.12:33;130
39;Terminy:select:1;17'30 01.12:34;130
39;Terminy:select:1;19'30 01.12:35;130
39;Terminy:select:1;20'40 01.12:36;130
39;Terminy:select:1;21'30 01.12:37;130
39;Terminy:select:1;10'40 02.12:38;130
39;Terminy:select:1;14'50 02.12:39;130
39;Terminy:select:1;17'30 02.12:40;130
39;Terminy:select:1;19'30 02.12:41;130
39;Terminy:select:1;20'40 02.12:42;130
39;Terminy:select:1;21'30 02.12:43;130
40;Terminy:select:1;10'00 26.11:0;130
40;Terminy:select:1;12'30 26.11:1;130
40;Terminy:select:1;15'00 26.11:2;130
40;Terminy:select:1;16'00 26.11:3;130
40;Terminy:select:1;18'15 26.11:4;130
40;Terminy:select:1;10'00 27.11:5;130
40;Terminy:select:1;12'30 27.11:6;130
40;Terminy:select:1;15'00 27.11:7;130
40;Terminy:select:1;16'00 27.11:8;130
40;Terminy:select:1;18'15 27.11:9;130
40;Terminy:select:1;10'00 28.11:10;130
40;Terminy:select:1;12'30 28.11:11;130
40;Terminy:select:1;15'00 28.11:12;130
40;Terminy:select:1;16'00 28.11:13;130
40;Terminy:select:1;18'15 28.11:14;130
40;Terminy:select:1;10'00 29.11:15;130
40;Terminy:select:1;12'30 29.11:16;130
40;Terminy:select:1;15'00 29.11:17;130
40;Terminy:select:1;16'00 29.11:18;130
40;Terminy:select:1;18'30 29.11:19;130
40;Terminy:select:1;10'00 30.11:20;130
40;Terminy:select:1;12'30 30.11:21;130
40;Terminy:select:1;15'00 30.11:22;130
40;Terminy:select:1;16'00 30.11:23;130
40;Terminy:select:1;18'15 30.11:24;130
40;Terminy:select:1;10'40 01.12:25;130
40;Terminy:select:1;12'30 01.12:26;130
40;Terminy:select:1;15'00 01.12:27;130
40;Terminy:select:1;16'00 01.12:28;130
40;Terminy:select:1;18'30 01.12:29;130
40;Terminy:select:1;10'00 02.12:30;130
40;Terminy:select:1;12'30 02.12:31;130
40;Terminy:select:1;15'00 02.12:32;130
40;Terminy:select:1;16'00 02.12:33;130
40;Terminy:select:1;18'30 02.12:34;130
41;Terminy:select:1;11'20 26.11:0;130
41;Terminy:select:1;14'45 26.11:1;130
41;Terminy:select:1;18'00 26.11:2;130
41;Terminy:select:1;20'00 26.11:3;130
41;Terminy:select:1;11'20 27.11:4;130
41;Terminy:select:1;14'45 27.11:5;130
41;Terminy:select:1;18'00 27.11:6;130
41;Terminy:select:1;20'00 27.11:7;130
41;Terminy:select:1;14'45 28.11:8;130
41;Terminy:select:1;18'00 28.11:9;130
41;Terminy:select:1;20'00 28.11:10;130
41;Terminy:select:1;11'20 29.11:11;130
41;Terminy:select:1;14'45 29.11:12;130
41;Terminy:select:1;18'15 29.11:13;130
41;Terminy:select:1;20'00 29.11:14;130
41;Terminy:select:1;11'20 30.11:15;130
41;Terminy:select:1;14'45 30.11:16;130
41;Terminy:select:1;18'00 30.11:17;130
41;Terminy:select:1;20'00 30.11:18;130
41;Terminy:select:1;12'00 01.12:19;130
41;Terminy:select:1;15'15 01.12:20;130
41;Terminy:select:1;18'15 01.12:21;130
41;Terminy:select:1;20'00 01.12:22;130
41;Terminy:select:1;10'30 02.12:23;130
41;Terminy:select:1;15'40 02.12:24;130
41;Terminy:select:1;18'10 02.12:25;130
41;Terminy:select:1;20'00 02.12:26;130
41;Terminy:select:1;18'00 08.12:27;130
42;Terminy:select:1;10'45 27.11:0;130
42;Terminy:select:1;13'15 27.11:1;130
42;Terminy:select:1;11'00 28.11:2;130
42;Terminy:select:1;13'30 28.11:3;130
43;Terminy:select:1;10'30 28.11:0;130
44;Terminy:select:1;18'00 29.11:0;130
45;Terminy:select:1;10'30 30.11:0;130
45;Terminy:select:1;11'30 01.12:1;130
46;Terminy:select:1;13'00* 02.12:0;130
46;Terminy:select:1;18'00* 02.12:1;130
47;Terminy:select:1;23'00* 03.12:0;130
48;Terminy:select:1;13'00* 25.11:0;130
48;Terminy:select:1;18'00* 25.11:1;130
49;Terminy:select:1;14'30 25.11:0;130
49;Terminy:select:1;17'30 25.11:1;130
49;Terminy:select:1;20'20 25.11:2;130
49;Terminy:select:1;20'00 26.11:3;130
49;Terminy:select:1;20'00 27.11:4;130
49;Terminy:select:1;20'00 28.11:5;130
49;Terminy:select:1;20'00 29.11:6;130
49;Terminy:select:1;20'00 30.11:7;130
49;Terminy:select:1;20'00 01.12:8;130
49;Terminy:select:1;20'00 02.12:9;130
50;Terminy:select:1;11'40 25.11:0;130
50;Terminy:select:1;20'50 25.11:1;130
50;Terminy:select:1;18'10 26.11:2;130
50;Terminy:select:1;10'20 26.11:3;130
50;Terminy:select:1;10'30 27.11:4;130
50;Terminy:select:1;18'10 27.11:5;130
50;Terminy:select:1;18'10 28.11:6;130
50;Terminy:select:1;10'30 29.11:7;130
50;Terminy:select:1;18'10 29.11:8;130
50;Terminy:select:1;10'00 30.11:9;130
50;Terminy:select:1;18'15 30.11:10;130
50;Terminy:select:1;10'30 01.12:11;130
50;Terminy:select:1;18'10 01.12:12;130
50;Terminy:select:1;10'20 02.12:13;130
51;Terminy:select:1;15'15 25.11:0;130
51;Terminy:select:1;19'00 25.11:1;130
51;Terminy:select:1;15'15 26.11:2;130
51;Terminy:select:1;15'15 27.11:3;130
51;Terminy:select:1;15'15 28.11:4;130
51;Terminy:select:1;15'20 29.11:5;130
51;Terminy:select:1;15'30 30.11:6;130
51;Terminy:select:1;15'20 01.12:7;130
51;Terminy:select:1;15'20 02.12:8;130
52;Terminy:select:1;10'00 25.11:0;130
52;Terminy:select:1;12'40 25.11:1;130
52;Terminy:select:1;14'00 25.11:2;130
52;Terminy:select:1;17'00 25.11:3;130
52;Terminy:select:1;15'00 26.11:4;130
52;Terminy:select:1;17'30 26.11:5;130
52;Terminy:select:1;12'30 26.11:6;130
52;Terminy:select:1;10'00 27.11:7;130
52;Terminy:select:1;15'00 27.11:8;130
52;Terminy:select:1;17'30 27.11:9;130
52;Terminy:select:1;11'30 28.11:10;130
52;Terminy:select:1;12'30 28.11:11;130
52;Terminy:select:1;15'00 28.11:12;130
52;Terminy:select:1;17'30 28.11:13;130
52;Terminy:select:1;10'10 29.11:14;130
52;Terminy:select:1;15'00 29.11:15;130
52;Terminy:select:1;17'30 29.11:16;130
52;Terminy:select:1;10'40 30.11:17;130
52;Terminy:select:1;11'30 30.11:18;130
52;Terminy:select:1;15'00 30.11:19;130
52;Terminy:select:1;17'30 30.11:20;130
52;Terminy:select:1;15'00 01.12:21;130
52;Terminy:select:1;17'30 01.12:22;130
52;Terminy:select:1;15'15 02.12:23;130
52;Terminy:select:1;17'30 02.12:24;130
52;Terminy:select:1;10'00 02.12:25;130
53;Terminy:select:1;11'10 25.11:0;130
53;Terminy:select:1;12'15 25.11:1;130
53;Terminy:select:1;16'20 25.11:2;130
53;Terminy:select:1;10'10 26.11:3;130
53;Terminy:select:1;13'20 26.11:4;130
53;Terminy:select:1;10'00 27.11:5;130
53;Terminy:select:1;13'20 27.11:6;130
53;Terminy:select:1;10'15 28.11:7;130
53;Terminy:select:1;10'15 29.11:8;130
53;Terminy:select:1;13'20 29.11:9;130
53;Terminy:select:1;10'15 30.11:10;130
53;Terminy:select:1;13'45 30.11:11;130
53;Terminy:select:1;10'15 01.12:12;130
53;Terminy:select:1;13'20 01.12:13;130
53;Terminy:select:1;10'15 02.12:14;130
54;Terminy:select:1;15'00 25.11:0;130
54;Terminy:select:1;18'15 25.11:1;130
54;Terminy:select:1;21'45 25.11:2;130
54;Terminy:select:1;15'10 26.11:3;130
54;Terminy:select:1;15'10 27.11:4;130
54;Terminy:select:1;15'10 28.11:5;130
54;Terminy:select:1;15'10 29.11:6;130
54;Terminy:select:1;15'10 30.11:7;130
54;Terminy:select:1;15'10 01.12:8;130
54;Terminy:select:1;15'10 02.12:9;130
55;Terminy:select:1;10'30 25.11:0;130
55;Terminy:select:1;12'50 25.11:1;130
55;Terminy:select:1;15'20 25.11:2;130
55;Terminy:select:1;17'50 25.11:3;130
55;Terminy:select:1;20'30 25.11:4;130
55;Terminy:select:1;17'45 26.11:5;130
55;Terminy:select:1;21'30 26.11:6;130
55;Terminy:select:1;17'45 27.11:7;130
55;Terminy:select:1;21'30 27.11:8;130
55;Terminy:select:1;17'45 28.11:9;130
55;Terminy:select:1;21'30 28.11:10;130
55;Terminy:select:1;17'45 29.11:11;130
55;Terminy:select:1;21'30 29.11:12;130
55;Terminy:select:1;17'45 30.11:13;130
55;Terminy:select:1;21'30 30.11:14;130
55;Terminy:select:1;17'45 01.12:15;130
55;Terminy:select:1;21'30 01.12:16;130
55;Terminy:select:1;21'30 02.12:17;130
56;Terminy:select:1;14'20 25.11:0;130
56;Terminy:select:1;16'45 25.11:1;130
56;Terminy:select:1;10'00 25.11:2;130
56;Terminy:select:1;10'20 26.11:3;130
56;Terminy:select:1;10'40 27.11:4;130
56;Terminy:select:1;10'40 28.11:5;130
56;Terminy:select:1;10'40 29.11:6;130
56;Terminy:select:1;9'00 30.11:7;130
56;Terminy:select:1;10'40 01.12:8;130
56;Terminy:select:1;11'45 02.12:9;130
57;Terminy:select:1;20'00 25.11:0;130
58;Terminy:select:1;13'10 25.11:0;130
58;Terminy:select:1;11'00 30.11:1;130
59;Terminy:select:1;10'45 25.11:0;130
59;Terminy:select:1;16'30 25.11:1;130
59;Terminy:select:1;18'45 25.11:2;130
59;Terminy:select:1;21'00 25.11:3;130
59;Terminy:select:1;20'20 26.11:4;130
59;Terminy:select:1;12'30 26.11:5;130
59;Terminy:select:1;20'20 27.11:6;130
59;Terminy:select:1;20'20 28.11:7;130
59;Terminy:select:1;12'40 29.11:8;130
59;Terminy:select:1;20'20 29.11:9;130
59;Terminy:select:1;12'40 30.11:10;130
59;Terminy:select:1;20'20 30.11:11;130
59;Terminy:select:1;12'40 01.12:12;130
59;Terminy:select:1;20'20 01.12:13;130
59;Terminy:select:1;14'00 02.12:14;130
59;Terminy:select:1;20'30 02.12:15;130
60;Terminy:select:1;11'00 25.11:0;130
60;Terminy:select:1;19'20 25.11:1;130
61;Terminy:select:1;9'00 25.11:0;130
61;Terminy:select:1;10'30 25.11:1;130
62;Terminy:select:1;9'00 25.11:0;130
63;Terminy:select:1;11'45 26.11:0;130
63;Terminy:select:1;13'00 26.11:1;130
63;Terminy:select:1;14'50 26.11:2;130
63;Terminy:select:1;16'10 26.11:3;130
63;Terminy:select:1;18'00 26.11:4;130
63;Terminy:select:1;19'30 26.11:5;130
63;Terminy:select:1;21'10 26.11:6;130
63;Terminy:select:1;11'30 27.11:7;130
63;Terminy:select:1;13'00 27.11:8;130
63;Terminy:select:1;14'50 27.11:9;130
63;Terminy:select:1;16'20 27.11:10;130
63;Terminy:select:1;18'00 27.11:11;130
63;Terminy:select:1;19'30 27.11:12;130
63;Terminy:select:1;21'10 27.11:13;130
63;Terminy:select:1;13'00 28.11:14;130
63;Terminy:select:1;14'50 28.11:15;130
63;Terminy:select:1;16'20 28.11:16;130
63;Terminy:select:1;18'00 28.11:17;130
63;Terminy:select:1;19'30 28.11:18;130
63;Terminy:select:1;21'10 28.11:19;130
63;Terminy:select:1;10'30 29.11:20;130
63;Terminy:select:1;13'00 29.11:21;130
